customer_id,name,gender,age,job_type,income,expenses,credit_history,existing_loans,financing_type,asset_type,asset_value,down_payment,installment_period
2016,Mohammed,Male,54,Government,11935,4689,Poor,32022,Murabaha,House,110878,40102,240
2017,Ali,Female,56,Private,15361,9587,Good,10062,Murabaha,Equipment,179507,19907,24
2018,Fatimah,Female,30,Government,8559,10219,Good,0,Ijarah,Equipment,349626,28499,36
2019,Fatimah,Female,56,Government,13199,11599,Good,47884,Ijarah,House,167820,29144,240
2020,Aisha,Male,53,Private,12586,7900,Good,0,Ijarah,Car,180122,3002,48
2021,Fatimah,Male,35,Private,16697,14207,Good,0,Ijarah,House,413341,9562,240
2022,Aisha,Male,51,Government,12364,1629,Good,0,Murabaha,Car,110238,25613,84
2023,Ali,Male,38,Government,17244,10569,Good,35244,Murabaha,Equipment,459699,9704,36
2024,Fatimah,Male,36,Private,12951,13351,Average,0,Ijarah,House,263773,9333,240
2025,Khadijah,Female,33,Self-employed,10458,9236,Good,35299,Ijarah,Car,405752,8442,48
2026,Ahmed,Male,31,Self-employed,23097,9707,Good,0,Murabaha,House,451742,16746,300
2027,Sarah,Female,36,Self-employed,8613,10955,Poor,0,Ijarah,Equipment,89071,26849,48
2028,Mariam,Female,57,Private,4776,1009,Good,0,Murabaha,House,247409,32261,180
2029,Mohammed,Male,35,Self-employed,19071,14020,Good,21102,Ijarah,Car,272788,29654,48
2030,Aisha,Female,23,Self-employed,18912,4304,Average,0,Murabaha,House,362923,27209,240
2031,Khadijah,Male,25,Self-employed,20451,14712,Average,40865,Ijarah,Car,263530,37572,72
2032,Fatimah,Female,46,Private,3243,14229,Good,0,Ijarah,Equipment,221265,15544,24
2033,Mariam,Male,40,Private,14654,2144,Good,0,Murabaha,House,110606,38353,120
2034,Mariam,Male,37,Self-employed,23139,8408,Good,38558,Murabaha,Car,40977,8535,84
2035,Ahmed,Female,28,Private,8563,6826,Average,0,Murabaha,Car,389419,32563,48
2036,Mohammed,Male,58,Self-employed,22565,11874,Good,0,Murabaha,Equipment,420377,18052,48
2037,Khadijah,Female,47,Self-employed,10446,13894,Good,29133,Murabaha,Equipment,444992,46519,48
2038,Mohammed,Male,48,Self-employed,24963,1256,Good,0,Murabaha,House,260013,49913,180
2039,Aisha,Male,35,Self-employed,13136,2768,Average,0,Ijarah,Car,321409,6471,36
2040,Aisha,Male,21,Government,12508,4892,Good,0,Murabaha,Car,100306,5969,60
2041,Sarah,Female,32,Government,7383,4172,Good,49850,Ijarah,House,249702,14812,180
2042,Ali,Female,44,Government,14067,14051,Average,49062,Ijarah,Equipment,118567,31486,24
2043,Aisha,Male,46,Self-employed,15319,14788,Good,0,Ijarah,House,77648,45213,240
2044,Fatimah,Female,31,Government,4780,11499,Average,0,Murabaha,Car,451858,23453,36
2045,Mariam,Male,53,Government,3933,4918,Average,0,Ijarah,House,434701,23971,180
2046,Khadijah,Female,44,Government,7343,3748,Poor,49631,Ijarah,Equipment,123105,22826,60
2047,Khadijah,Female,54,Government,17210,2754,Average,44429,Murabaha,House,23029,47956,240
2048,Ahmed,Male,54,Self-employed,17732,1147,Good,1693,Murabaha,House,146235,25166,240
2049,Mariam,Male,41,Self-employed,4033,7507,Poor,42761,Murabaha,Car,77152,8356,84
2050,Ahmed,Male,38,Government,17812,4884,Average,0,Murabaha,Equipment,423287,12545,36
2051,Ahmed,Male,59,Self-employed,7717,11952,Good,0,Murabaha,Car,352728,45344,60
2052,Mariam,Male,28,Government,13499,5151,Good,0,Ijarah,Equipment,324529,41155,24
2053,Mohammed,Female,42,Private,16904,3815,Good,0,Ijarah,Car,358286,21777,48
2054,Fatimah,Female,44,Self-employed,9758,2547,Poor,7625,Ijarah,Equipment,37390,3439,24
2055,Mohammed,Male,39,Government,19337,13778,Good,0,Ijarah,Equipment,339564,29630,12
2056,Fatimah,Male,45,Self-employed,11691,4737,Average,21018,Murabaha,Car,132642,1766,36
2057,Khadijah,Male,34,Government,13121,9159,Good,0,Murabaha,House,262975,14593,120
2058,Aisha,Female,35,Self-employed,14990,12204,Good,0,Murabaha,Car,399489,191,48
2059,Aisha,Male,31,Private,11689,5657,Good,48826,Murabaha,Car,464879,9744,72
2060,Mohammed,Male,56,Self-employed,16110,10180,Average,2930,Murabaha,Equipment,99375,45431,60
2061,Mohammed,Female,38,Self-employed,17426,6197,Good,22235,Ijarah,Equipment,383159,49026,12
2062,Mohammed,Female,35,Self-employed,5396,11205,Average,14986,Ijarah,Equipment,424564,30526,36
2063,Ali,Female,55,Government,10768,7338,Good,0,Murabaha,Car,254527,41781,60
2064,Sarah,Female,59,Private,12687,2169,Good,8124,Murabaha,House,189696,27358,120
2065,Mariam,Male,46,Self-employed,17583,8745,Good,0,Murabaha,Car,162798,41369,84
2066,Fatimah,Female,30,Self-employed,17485,9100,Good,49063,Ijarah,Equipment,174938,39382,24
2067,Aisha,Female,41,Government,4493,14596,Good,0,Murabaha,Car,135088,32371,60
2068,Fatimah,Male,23,Government,3061,2396,Average,25937,Murabaha,Car,155659,14877,72
2069,Mohammed,Male,35,Government,5089,13914,Poor,16286,Murabaha,Car,94003,32335,48
2070,Ali,Male,30,Private,13914,9499,Good,0,Ijarah,Equipment,464917,9587,60
2071,Mohammed,Female,52,Self-employed,7524,10984,Good,0,Ijarah,Car,27238,35042,48
2072,Fatimah,Male,51,Government,23690,8028,Average,0,Murabaha,House,349701,16646,120
2073,Sarah,Female,43,Government,24334,4974,Good,48006,Murabaha,House,290699,11863,240
2074,Aisha,Female,35,Private,3924,11579,Good,2886,Murabaha,Car,176556,27462,72
2075,Sarah,Female,44,Private,11422,14200,Good,0,Murabaha,Car,22966,18932,72
2076,Mariam,Male,24,Government,6942,13408,Average,33120,Murabaha,Equipment,392741,3104,12
2077,Khadijah,Female,29,Self-employed,16901,6097,Good,12543,Murabaha,Equipment,168450,15301,60
2078,Ali,Male,55,Government,5484,2211,Average,0,Ijarah,Car,367055,14524,36
2079,Sarah,Male,59,Self-employed,23783,11786,Average,0,Murabaha,Equipment,173731,30307,60
2080,Ali,Male,59,Self-employed,3246,12491,Good,29077,Ijarah,Equipment,119740,1129,60
2081,Mohammed,Female,24,Government,15612,13597,Poor,0,Murabaha,Car,371444,47932,48
2082,Khadijah,Female,56,Government,3091,7762,Good,0,Ijarah,House,330399,41134,180
2083,Fatimah,Female,52,Self-employed,22184,7549,Poor,3949,Ijarah,House,199083,3629,120
2084,Sarah,Male,58,Government,6816,3586,Good,48804,Murabaha,Car,373691,13523,72
2085,Sarah,Female,30,Private,10448,9450,Average,0,Ijarah,Car,69608,38748,60
2086,Ahmed,Female,55,Private,19973,1981,Good,0,Ijarah,Equipment,62636,22180,36
2087,Aisha,Female,29,Private,7043,8720,Good,0,Murabaha,Car,466323,14554,60
2088,Fatimah,Female,44,Self-employed,12688,6258,Good,0,Murabaha,House,223488,6076,180
2089,Sarah,Female,46,Private,5235,2642,Good,0,Ijarah,House,320230,5984,240
2090,Sarah,Male,43,Self-employed,13889,12235,Good,0,Murabaha,House,208362,49815,180
2091,Fatimah,Male,53,Government,5454,6532,Poor,4170,Ijarah,Equipment,98409,4133,48
2092,Khadijah,Male,50,Self-employed,5190,7240,Good,0,Ijarah,Car,273597,15632,60
2093,Ali,Male,57,Private,5656,5950,Poor,0,Murabaha,House,129646,14013,120
2094,Fatimah,Female,43,Private,7776,1725,Good,43962,Ijarah,House,324700,48428,120
2095,Ali,Male,54,Self-employed,7153,9224,Average,7597,Ijarah,House,320342,17912,300
2096,Khadijah,Female,31,Self-employed,15153,5954,Good,0,Ijarah,Car,397130,43465,60
2097,Khadijah,Male,28,Private,15079,3873,Good,35058,Murabaha,House,375536,9940,240
2098,Mariam,Male,23,Government,5617,12850,Average,0,Murabaha,House,297511,49256,120
2099,Mohammed,Male,59,Private,13319,4353,Average,0,Murabaha,House,345493,43272,180
2100,Ahmed,Female,53,Self-employed,7789,7266,Poor,0,Ijarah,Equipment,131972,23177,24
2101,Khadijah,Female,21,Private,19546,1440,Average,0,Ijarah,House,59296,30175,240
2102,Mariam,Male,52,Government,7788,3971,Good,0,Ijarah,Equipment,328693,18866,12
2103,Mariam,Female,48,Private,4473,2196,Average,20610,Murabaha,Equipment,126111,20343,48
2104,Mariam,Male,39,Self-employed,6363,3583,Good,0,Murabaha,Car,410824,17089,36
2105,Khadijah,Male,25,Self-employed,24566,2639,Average,0,Murabaha,Car,46602,15848,60
2106,Ali,Male,37,Private,15253,6010,Good,0,Ijarah,Equipment,164066,7108,36
2107,Khadijah,Female,29,Private,21423,11048,Good,13425,Ijarah,Car,329386,9641,36
2108,Fatimah,Male,59,Self-employed,23694,6743,Average,24437,Ijarah,Equipment,261632,35236,12
2109,Mohammed,Male,26,Private,23938,4862,Good,20406,Murabaha,House,46350,992,240
2110,Mohammed,Male,38,Self-employed,5399,13511,Good,0,Murabaha,House,317537,10197,240
2111,Fatimah,Female,52,Private,7647,14175,Poor,35819,Murabaha,Car,300555,27669,48
2112,Sarah,Male,32,Private,16704,11971,Average,0,Murabaha,Car,109849,1347,48
2113,Khadijah,Female,51,Government,15556,11778,Average,0,Murabaha,Car,449971,23282,48
2114,Aisha,Male,35,Self-employed,17304,14944,Poor,0,Murabaha,Car,427026,32929,60
2115,Ahmed,Female,46,Self-employed,24705,10403,Poor,25069,Ijarah,House,115712,3711,180
2116,Mariam,Male,59,Government,19204,9423,Poor,12618,Ijarah,Equipment,35716,45136,48
2117,Khadijah,Male,36,Private,8192,12049,Good,0,Ijarah,Equipment,270000,7109,48
2118,Mohammed,Female,42,Self-employed,17757,1444,Good,0,Ijarah,House,35242,1633,300
2119,Ahmed,Female,43,Government,15423,2267,Average,0,Ijarah,House,226283,18016,180
2120,Aisha,Male,55,Self-employed,12204,3148,Good,0,Ijarah,Equipment,115232,49602,36
2121,Sarah,Female,25,Government,5296,3377,Good,0,Murabaha,Equipment,141339,34021,36
2122,Ali,Male,22,Government,16784,4343,Good,10117,Murabaha,House,247418,22997,300
2123,Ali,Male,40,Government,7449,9926,Good,0,Ijarah,Car,314336,49204,36
2124,Aisha,Male,58,Private,23537,8170,Good,3737,Ijarah,House,254660,9450,120
2125,Khadijah,Female,29,Government,10240,8712,Good,0,Ijarah,House,389424,42349,240
2126,Khadijah,Male,48,Private,8755,8443,Good,0,Murabaha,Car,192400,12677,72
2127,Ahmed,Female,46,Private,24558,4543,Good,0,Murabaha,Equipment,421173,20165,24
2128,Ahmed,Male,29,Government,5805,1918,Good,0,Ijarah,Equipment,435632,24664,36
2129,Sarah,Female,55,Government,11987,1239,Good,0,Ijarah,Car,31702,26643,36
2130,Khadijah,Female,39,Self-employed,13094,8496,Good,0,Murabaha,Car,112939,3573,48
2131,Mohammed,Male,24,Private,6091,13867,Average,36829,Ijarah,House,59595,27452,180
2132,Ali,Female,28,Self-employed,16680,11785,Good,17437,Ijarah,Equipment,424330,16556,48
2133,Sarah,Male,53,Private,6798,13758,Average,0,Murabaha,Equipment,281804,34090,36
2134,Mariam,Male,41,Self-employed,20728,3295,Average,0,Murabaha,Equipment,460902,48643,60
2135,Ahmed,Male,24,Private,10554,11643,Good,34640,Murabaha,House,408702,41993,180
2136,Mariam,Male,30,Private,21625,2711,Average,3721,Ijarah,House,299161,45012,300
2137,Mohammed,Male,29,Self-employed,21200,9129,Good,0,Ijarah,House,63951,31946,180
2138,Khadijah,Female,51,Self-employed,6747,9662,Average,0,Murabaha,Car,89921,48780,72
2139,Fatimah,Male,22,Self-employed,3046,7726,Average,0,Murabaha,House,242611,38606,180
2140,Ahmed,Female,36,Self-employed,23557,10908,Poor,0,Murabaha,Equipment,391511,1383,12
2141,Sarah,Female,54,Government,13451,9044,Average,0,Murabaha,Car,121624,15666,36
2142,Fatimah,Male,54,Self-employed,17053,4112,Average,0,Ijarah,Equipment,271961,11810,48
2143,Mohammed,Female,49,Self-employed,21899,10970,Average,49490,Ijarah,Equipment,136352,16889,48
2144,Mariam,Male,55,Private,10506,4145,Good,0,Murabaha,Car,374642,20348,72
2145,Aisha,Female,39,Self-employed,18910,8238,Good,18916,Ijarah,Equipment,442230,9710,36
2146,Ali,Female,27,Government,3849,2810,Good,0,Ijarah,House,39519,10903,300
2147,Aisha,Female,37,Private,3038,3658,Good,0,Ijarah,Equipment,276040,12153,48
2148,Aisha,Male,47,Government,16167,3744,Good,0,Ijarah,Equipment,199740,34199,48
2149,Aisha,Female,39,Self-employed,7544,2134,Good,0,Murabaha,Car,75530,23119,84
2150,Mohammed,Male,43,Self-employed,11045,13464,Average,0,Murabaha,Car,238478,46404,84
2151,Ali,Female,55,Government,14414,1345,Poor,0,Ijarah,Equipment,24802,25774,48
2152,Mohammed,Female,21,Private,5813,14076,Average,0,Ijarah,Car,372636,8045,36
2153,Aisha,Female,34,Self-employed,18422,10298,Good,0,Ijarah,Car,169761,29077,48
2154,Ahmed,Female,59,Government,3328,8816,Average,0,Murabaha,House,417951,16844,240
2155,Aisha,Male,33,Self-employed,8236,4292,Good,0,Murabaha,Equipment,220113,27868,48
2156,Ahmed,Male,23,Private,9491,6078,Average,0,Murabaha,Equipment,65359,19496,24
2157,Sarah,Female,40,Private,18839,5222,Good,0,Murabaha,Car,240526,14474,84
2158,Aisha,Female,47,Government,4505,1123,Good,0,Murabaha,Equipment,75929,44640,36
2159,Fatimah,Male,37,Private,4231,4956,Poor,40852,Ijarah,Car,442143,40911,60
2160,Mohammed,Male,27,Private,8064,3045,Average,0,Murabaha,Equipment,148021,26138,24
2161,Aisha,Male,43,Government,22788,3615,Good,14705,Murabaha,House,322525,1776,120
2162,Mohammed,Male,34,Government,16208,13422,Good,0,Murabaha,Equipment,284571,1510,36
2163,Mariam,Female,41,Government,18749,12624,Good,8772,Murabaha,House,151273,49837,240
2164,Aisha,Female,58,Self-employed,16679,13706,Average,11357,Murabaha,Equipment,431327,3891,60
2165,Fatimah,Male,32,Government,17161,8871,Average,0,Murabaha,Equipment,285854,14127,36
2166,Aisha,Male,42,Self-employed,19784,5567,Good,0,Ijarah,Car,217726,39481,48
2167,Khadijah,Male,42,Private,7493,8757,Average,0,Murabaha,Car,336930,7870,60
2168,Sarah,Male,55,Self-employed,20867,14825,Good,0,Ijarah,Car,357314,31723,60
2169,Mariam,Male,54,Self-employed,10523,8217,Average,26969,Murabaha,House,206201,4543,120
2170,Mohammed,Male,49,Private,17338,11403,Average,41417,Murabaha,Car,362972,19994,36
2171,Mariam,Female,44,Government,4743,12015,Good,0,Murabaha,House,457387,35248,120
2172,Sarah,Female,32,Self-employed,21400,6492,Average,5771,Ijarah,House,391526,35486,300
2173,Mohammed,Female,43,Private,7768,14077,Average,7624,Ijarah,House,230403,22217,120
2174,Mohammed,Male,36,Government,6762,2818,Average,0,Ijarah,House,246002,26059,240
2175,Khadijah,Male,42,Private,9672,10189,Poor,0,Ijarah,Equipment,103146,17931,60
2176,Aisha,Male,36,Government,8788,3157,Average,0,Murabaha,Car,214336,22704,72
2177,Ahmed,Female,28,Self-employed,3993,6811,Good,39202,Murabaha,Equipment,147507,20685,36
2178,Sarah,Male,44,Government,15303,9021,Good,0,Murabaha,Equipment,285106,41652,48
2179,Fatimah,Male,42,Private,24248,12556,Average,24104,Murabaha,Equipment,297954,43104,12
2180,Sarah,Female,42,Government,12504,8562,Good,496,Ijarah,Car,299348,42339,36
2181,Aisha,Male,58,Self-employed,13122,2815,Good,27976,Murabaha,House,443235,49112,120
2182,Khadijah,Female,29,Government,10206,6764,Average,15204,Ijarah,Car,334937,28957,84
2183,Ali,Female,50,Private,16595,2503,Good,0,Murabaha,Car,427942,30916,84
2184,Mariam,Male,54,Self-employed,5825,10635,Good,0,Murabaha,Equipment,171057,38054,36
2185,Ali,Female,31,Private,23612,7714,Average,0,Ijarah,Equipment,459990,21894,12
2186,Khadijah,Male,35,Government,10343,8120,Poor,0,Ijarah,Car,132621,17856,60
2187,Mariam,Female,47,Government,14329,14003,Average,43203,Murabaha,House,105948,48667,240
2188,Aisha,Male,25,Self-employed,15671,4045,Average,45618,Murabaha,Car,377284,34850,48
2189,Khadijah,Female,30,Self-employed,22485,2888,Good,0,Murabaha,House,493371,3480,180
2190,Ahmed,Male,35,Government,10473,10157,Good,0,Ijarah,House,459550,31869,120
2191,Sarah,Female,29,Government,19950,5943,Good,0,Murabaha,House,41904,33509,300
2192,Aisha,Female,22,Private,15249,7071,Average,18450,Murabaha,House,73542,39240,300
2193,Mariam,Female,36,Private,6606,7500,Poor,0,Murabaha,Equipment,391364,5052,36
2194,Sarah,Male,53,Government,6423,2525,Good,0,Murabaha,Equipment,38404,32176,48
2195,Ali,Male,49,Government,14244,1536,Good,0,Murabaha,Car,43438,17351,60
2196,Aisha,Female,51,Self-employed,21802,7119,Good,4219,Ijarah,House,460182,17195,180
2197,Fatimah,Male,44,Government,3912,1614,Average,41066,Murabaha,Car,281976,1315,60
2198,Sarah,Female,45,Private,12055,3767,Good,0,Murabaha,House,439315,7476,180
2199,Mohammed,Male,29,Private,8557,7062,Good,6829,Ijarah,Equipment,396633,24645,12
2200,Mariam,Female,28,Government,8891,1353,Average,0,Ijarah,House,177738,36204,240
2201,Mohammed,Male,57,Self-employed,5545,4249,Good,0,Ijarah,House,161609,8467,300
2202,Ahmed,Female,45,Private,14843,9376,Average,0,Ijarah,Car,468945,32508,36
2203,Mariam,Female,54,Private,14565,13016,Good,0,Ijarah,Car,421757,36352,72
2204,Aisha,Female,55,Government,10106,10095,Good,23963,Murabaha,Car,473476,9741,84
2205,Mariam,Female,22,Government,16737,13771,Average,0,Murabaha,Car,358451,27119,36
2206,Ahmed,Male,41,Self-employed,24470,5001,Good,37238,Murabaha,House,55886,21388,180
2207,Mariam,Female,30,Government,10906,12101,Good,0,Ijarah,Car,243274,34951,84
2208,Aisha,Male,23,Self-employed,11894,8548,Good,29427,Ijarah,Equipment,370610,5522,24
2209,Ali,Male,38,Self-employed,7229,8876,Average,30949,Murabaha,House,335548,4461,300
2210,Fatimah,Female,31,Government,14406,4184,Good,41084,Ijarah,Car,140726,34625,36
2211,Fatimah,Male,29,Private,5797,12455,Good,5271,Ijarah,Car,235854,36552,48
2212,Khadijah,Male,29,Private,22142,5638,Poor,0,Ijarah,Car,177134,12560,36
2213,Ahmed,Male,39,Government,24830,2463,Poor,7249,Ijarah,House,167580,27587,300
2214,Aisha,Female,59,Private,20774,2780,Good,0,Ijarah,Equipment,289050,30264,48
2215,Sarah,Male,45,Self-employed,19367,12167,Average,0,Murabaha,Equipment,264145,31113,24
2216,Mohammed,Male,25,Government,14975,12844,Average,6709,Murabaha,Equipment,38296,5450,36
2217,Sarah,Female,53,Government,9025,3425,Good,0,Ijarah,Car,184811,48058,36
2218,Mohammed,Female,51,Government,17982,3263,Good,36824,Ijarah,Car,143731,8056,48
2219,Ali,Male,58,Self-employed,14992,4786,Good,47164,Ijarah,Car,418461,18490,48
2220,Mohammed,Female,31,Self-employed,22393,11001,Good,32761,Ijarah,House,437632,16,300
2221,Sarah,Male,48,Self-employed,22446,4878,Good,33272,Murabaha,Car,329927,8073,60
2222,Mariam,Male,45,Self-employed,19934,14647,Good,38173,Ijarah,Car,403434,23996,36
2223,Sarah,Male,30,Government,22238,9640,Good,0,Ijarah,House,345538,22134,120
2224,Fatimah,Female,21,Self-employed,15612,2759,Average,47888,Ijarah,House,28554,7678,120
2225,Aisha,Male,40,Self-employed,14657,8285,Good,0,Murabaha,Equipment,259808,20670,12
2226,Fatimah,Female,57,Government,19862,9833,Good,0,Murabaha,Car,394612,26642,60
2227,Ahmed,Female,39,Private,15152,7295,Good,0,Murabaha,Equipment,439431,20000,24
2228,Mariam,Male,29,Government,15292,7424,Good,0,Murabaha,Car,117719,40620,84
2229,Sarah,Female,29,Self-employed,17223,10833,Poor,0,Murabaha,House,155690,20346,240
2230,Mariam,Female,47,Self-employed,14200,3292,Average,0,Ijarah,Equipment,332561,24561,36
2231,Mariam,Female,53,Private,18825,11395,Good,0,Murabaha,House,395424,2952,240
2232,Aisha,Female,31,Self-employed,8908,14645,Good,0,Ijarah,House,232186,14893,240
2233,Ali,Female,36,Self-employed,6710,9384,Good,0,Murabaha,Car,58521,20148,60
2234,Mohammed,Male,55,Government,15858,11079,Poor,46153,Murabaha,Equipment,35242,12783,12
2235,Ahmed,Female,40,Private,5659,8457,Good,9882,Ijarah,Equipment,481320,43507,48
2236,Khadijah,Male,33,Government,15241,13624,Average,0,Ijarah,House,298376,46356,180
2237,Mariam,Male,26,Self-employed,24954,10223,Good,0,Murabaha,Equipment,138512,33786,24
2238,Khadijah,Male,29,Self-employed,10767,3853,Average,0,Ijarah,Equipment,444617,27458,12
2239,Aisha,Male,57,Self-employed,18039,8136,Good,0,Murabaha,House,140446,45519,120
2240,Mohammed,Male,59,Government,15844,3035,Good,6943,Murabaha,House,339014,21243,180
2241,Mohammed,Male,46,Self-employed,10768,8640,Good,0,Murabaha,Equipment,99605,13533,60
2242,Aisha,Female,25,Private,13233,14750,Good,0,Ijarah,Car,472604,2989,60
2243,Mohammed,Female,45,Private,17652,13233,Poor,0,Murabaha,Car,426816,18698,84
2244,Fatimah,Female,24,Self-employed,14811,2521,Good,37589,Murabaha,House,310392,24133,240
2245,Mohammed,Male,23,Private,19327,13200,Good,0,Murabaha,House,269549,18873,180
2246,Khadijah,Female,53,Private,8251,11787,Average,13922,Murabaha,Car,375092,12436,36
2247,Mohammed,Female,51,Private,10032,11299,Good,0,Ijarah,House,286609,47492,240
2248,Sarah,Female,44,Private,7459,1637,Good,0,Murabaha,Car,187032,6090,84
2249,Aisha,Male,46,Self-employed,24223,7074,Good,0,Murabaha,House,189734,2925,240
2250,Ali,Female,38,Private,21279,1521,Poor,20061,Ijarah,House,160719,43147,180
2251,Khadijah,Male,26,Private,21915,1147,Average,0,Ijarah,Equipment,315971,14487,60
2252,Ali,Female,26,Self-employed,19731,4182,Average,0,Murabaha,Car,367681,16282,72
2253,Khadijah,Male,50,Private,22880,10544,Good,0,Murabaha,Car,304875,26042,84
2254,Mariam,Male,22,Government,22197,8446,Good,0,Murabaha,Equipment,270127,41668,48
2255,Ahmed,Male,42,Government,12389,11083,Good,0,Ijarah,Car,134363,1037,48
2256,Sarah,Female,43,Self-employed,21670,14287,Poor,42480,Ijarah,Equipment,234093,38712,48
2257,Khadijah,Female,36,Government,15727,8027,Good,0,Ijarah,House,428994,25475,180
